race_id,race_date,race_name,course_type,distance,direction,ground_condition,weather,ground_condition_code,weather_code
202545040808,2025-04-08,勇気凛凛賞(B2B3),ダート,900,左,稍重,晴,1,0
202545040809,2025-04-08,ダイヤモンドフラワー(3歳),ダート,1600,左,稍重,晴,1,0
202545040810,2025-04-08,プロキオン賞(B1B2),ダート,2000,左,稍重,晴,1,0
202545040811,2025-04-08,第28回クラウンカップ(重賞),ダート,1600,左,稍重,晴,1,0
202545040812,2025-04-08,海棠賞(C1五),ダート,1400,左,稍重,晴,1,0
202545040901,2025-04-09,アルコンスィエル賞(3歳),ダート,900,左,稍重,晴,1,0
202545040902,2025-04-09,弘法の松賞(C3四),ダート,1400,左,稍重,晴,1,0
202545040903,2025-04-09,枡形山賞(C3四),ダート,1400,左,稍重,晴,1,0
202545040904,2025-04-09,黄連雀賞(3歳),ダート,1400,左,稍重,晴,1,0
202545040905,2025-04-09,春待坂賞(C2七),ダート,1500,左,稍重,晴,1,0
202545040906,2025-04-09,橘樹官衙賞(C2七),ダート,1400,左,稍重,晴,1,0
202545040907,2025-04-09,夢見ヶ崎賞(C2七),ダート,1400,左,稍重,晴,1,0
202545040908,2025-04-09,丸子の渡し賞(C1),ダート,900,左,稍重,晴,1,0
202545040909,2025-04-09,猛虎特別(B3C1),ダート,2000,左,稍重,晴,1,0
202545040910,2025-04-09,川崎記念3連覇ホッコ(B2B3),ダート,1600,左,稍重,晴,1,0
202545040911,2025-04-09,第74回川崎記念【指定交流】(JpnI),ダート,2100,左,稍重,晴,1,0
202545040912,2025-04-09,昇龍特別(B3),ダート,1600,左,稍重,晴,1,0
202545041001,2025-04-10,鳥語花香賞(3歳),ダート,1400,左,稍重,曇,1,1
202545041002,2025-04-10,スズメ賞(C3),ダート,900,左,稍重,曇,1,1
202545041003,2025-04-10,C3三　四五(C3四),ダート,1400,左,稍重,曇,1,1
202545041004,2025-04-10,頬白賞(3歳),ダート,1500,左,稍重,曇,1,1
202545041005,2025-04-10,春雷賞(C2),ダート,900,左,稍重,曇,1,1
202545041006,2025-04-10,エクレア賞(C2),ダート,1400,左,稍重,曇,1,1
202545041007,2025-04-10,キングダム賞(C1二),ダート,1600,左,稍重,曇,1,1
202545041008,2025-04-10,ミリオネア賞(C1二),ダート,1400,左,稍重,曇,1,1
202545041009,2025-04-10,リムジン賞(C1二),ダート,1500,左,稍重,曇,1,1
202545041010,2025-04-10,幸オープン(4上),ダート,1600,左,稍重,曇,1,1
202545041011,2025-04-10,第2回ネクストスター東日本(重賞),ダート,1400,左,稍重,雨,1,3
202545041012,2025-04-10,花まつり特別(B3),ダート,1500,左,稍重,雨,1,3
202545041101,2025-04-11,未出走(3歳),ダート,1400,左,重,曇,2,1
202545041102,2025-04-11,3歳8,ダート,1400,左,重,曇,2,1
202545041103,2025-04-11,アルコバレーノ賞(3歳),ダート,900,左,稍重,曇,1,1
202545041104,2025-04-11,鶯特別(3歳),ダート,1600,左,稍重,曇,1,1
202545041105,2025-04-11,シナモン賞(C3),ダート,1400,左,稍重,曇,1,1
202545041106,2025-04-11,カモミール賞(C3),ダート,1500,左,稍重,曇,1,1
202545041107,2025-04-11,C2九,ダート,1400,左,稍重,曇,1,1
202545041108,2025-04-11,光速賞(C1),ダート,900,左,稍重,雨,1,3
202545041109,2025-04-11,アルテミス賞(C2),ダート,2000,左,稍重,雨,1,3
202545041110,2025-04-11,疾風迅雷賞(A2),ダート,900,左,重,雨,2,3
202545041111,2025-04-11,卯の花月特別(B3),ダート,1500,左,不良,雨,3,3
202545041112,2025-04-11,ファイナルアンサー賞(C2),ダート,1500,左,不良,雨,3,3
202545051201,2025-05-12,リュフトヒエン賞(3歳),ダート,900,左,重,曇,2,1
202545051202,2025-05-12,3歳6,ダート,1400,左,重,曇,2,1
202545051203,2025-05-12,3歳5,ダート,1400,左,重,曇,2,1
202545051204,2025-05-12,ブリーズ賞(3歳),ダート,1400,左,重,曇,2,1
202545051205,2025-05-12,イヌワシ賞(C3),ダート,900,左,重,曇,2,1
202545051206,2025-05-12,不如帰特別(3歳),ダート,1600,左,重,曇,2,1
202545051207,2025-05-12,雷響賞(C2),ダート,900,左,重,曇,2,1
202545051208,2025-05-12,パティオ賞(C2),ダート,1400,左,重,曇,2,1
202545051209,2025-05-12,レッドカーペット賞(C2),ダート,1500,左,重,曇,2,1
202545051210,2025-05-12,紫丁香花賞(C1),ダート,1400,左,重,曇,2,1
202545051211,2025-05-12,草笛特別(B2B3),ダート,1500,左,重,曇,2,1
202545051212,2025-05-12,イーリス賞(C1),ダート,2000,左,重,曇,2,1
202545051301,2025-05-13,3歳7,ダート,1400,左,重,晴,2,0
202545051302,2025-05-13,C2三　四五(C2四),ダート,1400,左,重,晴,2,0
202545051303,2025-05-13,大瑠璃賞(3歳),ダート,1500,左,重,晴,2,0
202545051304,2025-05-13,C2三　四五(C2四),ダート,1400,左,重,晴,2,0
202545051305,2025-05-13,C1六　七,ダート,1400,左,重,晴,2,0
202545051306,2025-05-13,C1六　七,ダート,1500,左,重,晴,2,0
202545051307,2025-05-13,メイフラワー賞(3歳),ダート,1400,左,重,晴,2,0
202545051308,2025-05-13,青玉賞(C1),ダート,900,左,重,晴,2,0
202545051309,2025-05-13,エメラルドフラワー賞(3歳),ダート,1500,左,重,晴,2,0
202545051310,2025-05-13,アルデバラン賞(B2B3),ダート,2000,左,重,晴,2,0
202545051311,2025-05-13,スパーキングスプリン(4歳),ダート,900,左,重,晴,2,0
202545051312,2025-05-13,花菱草賞(C2四),ダート,1500,左,重,晴,2,0
202545051401,2025-05-14,3歳8,ダート,1400,左,重,晴,2,0
202545051402,2025-05-14,ブレッザ賞(3歳),ダート,900,左,重,晴,2,0
202545051403,2025-05-14,アウラー賞(3歳),ダート,1500,左,稍重,晴,1,0
202545051404,2025-05-14,C3三　四,ダート,1400,左,稍重,晴,1,0
202545051405,2025-05-14,C3三　四,ダート,1400,左,稍重,晴,1,0
202545051406,2025-05-14,芍薬賞(C1),ダート,1500,左,稍重,晴,1,0
202545051407,2025-05-14,C1四　五,ダート,1400,左,稍重,晴,1,0
202545051408,2025-05-14,雷電賞(C2),ダート,900,左,稍重,晴,1,0
202545051409,2025-05-14,マカロン賞(C2),ダート,1400,左,稍重,晴,1,0
202545051410,2025-05-14,新緑特別(B3),ダート,1600,左,稍重,晴,1,0
202545051411,2025-05-14,第71回エンプレス杯キヨフジ(JpnII),ダート,2100,左,稍重,晴,1,0
202545051412,2025-05-14,2025川崎ジョッキ(C3),ダート,1400,左,稍重,晴,1,0
202545051501,2025-05-15,ヴィチローク賞(3歳),ダート,900,左,稍重,晴,1,0
202545051502,2025-05-15,3歳9,ダート,1400,左,稍重,晴,1,0
202545051503,2025-05-15,C2六　七,ダート,1400,左,稍重,晴,1,0
202545051504,2025-05-15,雷動賞(C2),ダート,900,左,稍重,晴,1,0
202545051505,2025-05-15,石楠花賞(C2),ダート,1500,左,稍重,晴,1,0
202545051506,2025-05-15,レイノ賞(C1二),ダート,1600,左,稍重,晴,1,0
202545051507,2025-05-15,オプレンシア賞(C1二),ダート,1400,左,稍重,晴,1,0
202545051508,2025-05-15,フローラ賞(C2),ダート,2000,左,稍重,晴,1,0
202545051509,2025-05-15,クラセアルタ賞(C1二),ダート,1500,左,稍重,晴,1,0
202545051510,2025-05-15,紫電一閃賞(B2B3),ダート,900,左,稍重,晴,1,0
202545051511,2025-05-15,オーサカナ!オーサカ(A2B1),ダート,1500,左,稍重,晴,1,0
202545051512,2025-05-15,早苗月賞(B3),ダート,1500,左,稍重,晴,1,0
202545051601,2025-05-16,未出走(3歳),ダート,1400,左,稍重,晴,1,0
202545051602,2025-05-16,ワルキューレ賞(C3),ダート,2000,左,稍重,晴,1,0
202545051603,2025-05-16,スパーキングデビュー(2歳),ダート,900,左,稍重,晴,1,0
202545051604,2025-05-16,スパーキングデビュー(2歳),ダート,1400,左,稍重,晴,1,0
202545051605,2025-05-16,バニラ賞(C3),ダート,1400,左,稍重,晴,1,0
202545051606,2025-05-16,スペアミント賞(C3),ダート,1500,左,稍重,晴,1,0
202545051607,2025-05-16,C2八　九,ダート,1400,左,稍重,晴,1,0
202545051608,2025-05-16,C2八　九,ダート,1400,左,稍重,晴,1,0
202545051609,2025-05-16,開成町町制施行70周(C1),ダート,900,左,稍重,晴,1,0
202545051610,2025-05-16,第38回開成町阿波お(B3),ダート,1400,左,稍重,晴,1,0
202545051611,2025-05-16,第38回開成町あじさ(B1B2),ダート,1600,左,稍重,晴,1,0
202545051612,2025-05-16,ファイナルアンサー賞(C2),ダート,1500,左,稍重,晴,1,0
202545061601,2025-06-16,3歳5,ダート,1400,左,重,晴,2,0
202545061602,2025-06-16,ラファール賞(3歳),ダート,900,左,重,晴,2,0
202545061603,2025-06-16,テントウムシ賞(2歳),ダート,1400,左,重,晴,2,0
202545061604,2025-06-16,郭公賞(3歳),ダート,1400,左,重,晴,2,0
202545061605,2025-06-16,ハヤブサ賞(C3),ダート,900,左,重,晴,2,0
202545061606,2025-06-16,小千鳥賞(3歳),ダート,1500,左,重,晴,2,0
202545061607,2025-06-16,ミルフィーユ賞(C2),ダート,1400,左,重,晴,2,0
202545061608,2025-06-16,風神賞(C2),ダート,900,左,重,晴,2,0
202545061609,2025-06-16,紫陽花賞(C1),ダート,1400,左,重,晴,2,0
202545061610,2025-06-16,カペラ賞(B2B3),ダート,2000,左,重,晴,2,0
202545061611,2025-06-16,神楽酒造盃くろうま賞(C1C2),ダート,1600,左,重,晴,2,0
202545061612,2025-06-16,駿逸賞(C1),ダート,900,左,重,晴,2,0
202545061701,2025-06-17,3歳6,ダート,1400,左,稍重,晴,1,0
202545061702,2025-06-17,ガスト賞(3歳),ダート,900,左,稍重,晴,1,0
202545061703,2025-06-17,ホタル特別(2歳),ダート,1400,左,稍重,晴,1,0
202545061704,2025-06-17,三光鳥賞(3歳),ダート,1500,左,稍重,晴,1,0
202545061705,2025-06-17,C3三,ダート,1400,左,良,晴,0,0
202545061706,2025-06-17,水神賞(C2),ダート,900,左,良,晴,0,0
202545061707,2025-06-17,ジューンフラワー賞(3歳),ダート,1500,左,良,晴,0,0
202545061708,2025-06-17,インフィオラータ賞(C2),ダート,1400,左,良,晴,0,0
202545061709,2025-06-17,ウルド賞(C1),ダート,2000,左,良,晴,0,0
202545061710,2025-06-17,ジューンスター賞(B2B3),ダート,1500,左,良,晴,0,0
202545061711,2025-06-17,第5回川崎スパーキングスプ(重賞),ダート,900,左,良,晴,0,0
202545061712,2025-06-17,ソルスティツィオ賞(C2),ダート,1500,左,良,晴,0,0
202545061801,2025-06-18,雷神賞(C2),ダート,900,左,良,晴,0,0
202545061802,2025-06-18,ローズマリー賞(C3),ダート,1400,左,良,晴,0,0
202545061803,2025-06-18,レモングラス賞(C3),ダート,1500,左,良,晴,0,0
202545061804,2025-06-18,ヴェルザンディ賞(C2),ダート,2000,左,良,晴,0,0
202545061805,2025-06-18,C1四　五,ダート,1400,左,良,晴,0,0
202545061806,2025-06-18,青葉木菟特別(3歳),ダート,1500,左,良,晴,0,0
202545061807,2025-06-18,颯爽賞(C1),ダート,900,左,良,晴,0,0
202545061808,2025-06-18,金蓮花賞(C1),ダート,1500,左,良,晴,0,0
202545061809,2025-06-18,一騎当千賞(B1B2),ダート,900,左,良,晴,0,0
202545061810,2025-06-18,梅雨明かり特別(B2B3),ダート,1600,左,良,晴,0,0
202545061811,2025-06-18,第61回関東オークス【指定交(JpnII),ダート,2100,左,良,晴,0,0
202545061812,2025-06-18,短夜特別(B3),ダート,1500,左,良,晴,0,0
202545061901,2025-06-19,トンビ賞(C3),ダート,900,左,良,晴,0,0
202545061902,2025-06-19,3歳7,ダート,1400,左,良,晴,0,0
202545061903,2025-06-19,ヴィントシュトース賞(3歳),ダート,900,左,良,晴,0,0
202545061904,2025-06-19,C2三　四五(C2四),ダート,1400,左,良,晴,0,0
202545061905,2025-06-19,C2三　四五(C2四),ダート,1400,左,良,晴,0,0
202545061906,2025-06-19,C2三　四五(C2四),ダート,1500,左,良,晴,0,0
202545061907,2025-06-19,レーニョ賞(C1二),ダート,1600,左,良,晴,0,0
202545061908,2025-06-19,スペリオーレ賞(C1二),ダート,1400,左,良,晴,0,0
202545061909,2025-06-19,スフィーダ賞(C1二),ダート,1500,左,良,晴,0,0
202545061910,2025-06-19,電光石火賞(B3),ダート,900,左,良,晴,0,0
202545061911,2025-06-19,中原オープン(3上),ダート,2000,左,良,晴,0,0
202545061912,2025-06-19,見返り美人特別(B3),ダート,1400,左,良,晴,0,0
202545062001,2025-06-20,未受賞未出走(3歳),ダート,1400,左,良,晴,0,0
202545062002,2025-06-20,3歳8,ダート,1400,左,良,晴,0,0
202545062003,2025-06-20,スパーキングデビュー(2歳),ダート,900,左,良,晴,0,0
202545062004,2025-06-20,スパーキングデビュー(2歳),ダート,900,左,良,晴,0,0
202545062005,2025-06-20,スパーキングデビュー(2歳),ダート,1400,左,良,晴,0,0
202545062006,2025-06-20,スクルド賞(C3),ダート,2000,左,良,晴,0,0
202545062007,2025-06-20,C2六　七八(C2七),ダート,1400,左,良,晴,0,0
202545062008,2025-06-20,C2六　七八(C2七),ダート,1400,左,良,晴,0,0
202545062009,2025-06-20,C2六　七八(C2七),ダート,1500,左,良,晴,0,0
202545062010,2025-06-20,末摘花特別(B3),ダート,1400,左,良,晴,0,0
202545062011,2025-06-20,足柄茶100周年記念(B1B2),ダート,1500,左,良,晴,0,0
202545062012,2025-06-20,ファイナルアンサー賞(C2),ダート,1500,左,良,晴,0,0
202545070701,2025-07-07,3歳5,ダート,1400,左,良,晴,0,0
202545070702,2025-07-07,ランポ賞(3歳),ダート,1400,左,良,晴,0,0
202545070703,2025-07-07,ライトニング賞(3歳),ダート,900,左,良,晴,0,0
202545070704,2025-07-07,アゲハチョウ賞(2歳),ダート,1400,左,良,晴,0,0
202545070705,2025-07-07,C3三　四五(C3四),ダート,1400,左,良,晴,0,0
202545070706,2025-07-07,コンコルディア賞(C3),ダート,2000,左,良,晴,0,0
202545070707,2025-07-07,C3三　四五(C3四),ダート,1500,左,良,晴,0,0
202545070708,2025-07-07,ガトーショコラ賞(C2),ダート,1400,左,良,晴,0,0
202545070709,2025-07-07,稲光賞(C2),ダート,900,左,良,晴,0,0
202545070710,2025-07-07,七夕特別(B3),ダート,1600,左,良,晴,0,0
202545070711,2025-07-07,ダービーインパクト1(B1B2),ダート,1500,左,良,晴,0,0
202545070712,2025-07-07,閃光賞(C1),ダート,900,左,良,晴,0,0
202545070801,2025-07-08,トビウオ賞(C3),ダート,900,左,良,晴,0,0
202545070802,2025-07-08,C3三　四五(C3四),ダート,1400,左,良,晴,0,0
202545070803,2025-07-08,シャイニングスター賞(2歳),ダート,1400,左,良,晴,0,0
202545070804,2025-07-08,稲魂賞(C2),ダート,900,左,良,晴,0,0
202545070805,2025-07-08,トリュフ賞(C2二),ダート,1400,左,良,晴,0,0
202545070806,2025-07-08,キャビア賞(C2二),ダート,1400,左,良,晴,0,0
202545070807,2025-07-08,仙人草賞(C1),ダート,1400,左,良,晴,0,0
202545070808,2025-07-08,ジュライフラワー賞(3歳C1),ダート,1500,左,良,晴,0,0
202545070809,2025-07-08,アクルックス賞(B1B2),ダート,2000,左,良,晴,0,0
202545070810,2025-07-08,ジュライスター賞(B2B3),ダート,1600,左,良,晴,0,0
202545070811,2025-07-08,愛川町70周年記念カ(B3),ダート,900,左,良,晴,0,0
202545070812,2025-07-08,フォアグラ賞(C2二),ダート,1500,左,良,晴,0,0
202545070901,2025-07-09,エクレール賞(3歳),ダート,900,左,良,晴,0,0
202545070902,2025-07-09,ターメリック賞(C3),ダート,1400,左,良,晴,0,0
202545070903,2025-07-09,コリアンダー賞(C3),ダート,1500,左,良,晴,0,0
202545070904,2025-07-09,トウザヨリ賞(C3),ダート,900,左,良,晴,0,0
202545070905,2025-07-09,赤翡翠特別(3歳),ダート,1500,左,良,晴,0,0
202545070906,2025-07-09,C2四　五六(C2五),ダート,1400,左,良,晴,0,0
202545070907,2025-07-09,C2四　五六(C2五),ダート,1500,左,良,晴,0,0
202545070908,2025-07-09,疾風賞(C1),ダート,900,左,良,晴,0,0
202545070909,2025-07-09,ネメシス賞(B3C1),ダート,2000,左,良,晴,0,0
202545070910,2025-07-09,江戸切子特別(B3),ダート,1500,左,良,晴,0,0
202545070911,2025-07-09,第29回スパーキングレディー(JpnIII),ダート,1600,左,良,晴,0,0
202545070912,2025-07-09,2025川崎ジョッキ(C2),ダート,1500,左,良,晴,0,0
202545071001,2025-07-10,燕賞(3歳),ダート,1400,左,良,晴,0,0
202545071002,2025-07-10,珠鷸特別(3歳),ダート,1500,左,良,晴,0,0
202545071003,2025-07-10,スパーキングデビュー(2歳),ダート,900,左,良,晴,0,0
202545071004,2025-07-10,スパーキングデビュー(2歳),ダート,900,左,良,晴,0,0
202545071005,2025-07-10,スパーキングデビュー(2歳),ダート,900,左,良,晴,0,0
202545071006,2025-07-10,C2四　五六(C2五),ダート,1400,左,良,晴,0,0
202545071007,2025-07-10,フォーカード賞(C1二),ダート,1600,左,良,晴,0,0
202545071008,2025-07-10,バカラ賞(C1二),ダート,1400,左,良,晴,0,0
202545071009,2025-07-10,ブラックジャック賞(C1二),ダート,1500,左,良,雨,0,3
202545071010,2025-07-10,神奈川の水がめ宮ヶ瀬(B1B2),ダート,900,左,重,雨,2,3
202545071011,2025-07-10,スパーキングサマーチ(3歳),ダート,1600,左,重,雨,2,3
202545071012,2025-07-10,天の川特別(B3),ダート,1400,左,重,雨,2,3
202545071101,2025-07-11,3歳7,ダート,1400,左,重,曇,2,1
202545071102,2025-07-11,稲妻賞(C2),ダート,900,左,重,曇,2,1
202545071103,2025-07-11,スパーキングデビュー(2歳),ダート,1400,左,重,曇,2,1
202545071104,2025-07-11,スパーキングデビュー(2歳),ダート,1400,左,重,曇,2,1
202545071105,2025-07-11,スパーキングデビュー(2歳),ダート,1400,左,重,曇,2,1
202545071106,2025-07-11,アンドロメダ賞(C2),ダート,2000,左,重,曇,2,1
202545071107,2025-07-11,2歳3,ダート,1400,左,重,曇,2,1
202545071108,2025-07-11,3歳6,ダート,1400,左,重,曇,2,1
202545071109,2025-07-11,技と心で駆け抜けろ!(C1),ダート,1400,左,重,曇,2,1
202545071110,2025-07-11,個性豊かな11の庭あ(C1),ダート,1500,左,重,曇,2,1
202545071111,2025-07-11,採れたてをお届け!菜(B2B3),ダート,1600,左,重,曇,2,1
202545071112,2025-07-11,ファイナルアンサー賞(C3),ダート,1400,左,重,曇,2,1
202545080401,2025-08-04,3歳5,ダート,1400,左,良,晴,0,0
202545080402,2025-08-04,オーブ賞(3歳),ダート,1500,左,良,晴,0,0
202545080403,2025-08-04,2歳4,ダート,1400,左,良,晴,0,0
202545080404,2025-08-04,モルゲンロート賞(3歳),ダート,900,左,良,晴,0,0
202545080405,2025-08-04,C3三　四五(C3四),ダート,1400,左,良,晴,0,0
202545080406,2025-08-04,C3三　四五(C3四),ダート,1400,左,良,晴,0,0
202545080407,2025-08-04,雷光賞(C2),ダート,900,左,良,晴,0,0
202545080408,2025-08-04,C3三　四五(C3四),ダート,1500,左,良,晴,0,0
202545080409,2025-08-04,迅速賞(C1),ダート,900,左,良,晴,0,0
202545080410,2025-08-04,アルタイル賞(B2B3),ダート,2000,左,良,晴,0,0
202545080411,2025-08-04,星火燎原賞(B1B2),ダート,900,左,良,晴,0,0
202545080412,2025-08-04,星河一天特別(B3),ダート,1500,左,良,晴,0,0
202545080501,2025-08-05,アウローラ賞(3歳),ダート,1400,左,良,晴,0,0
202545080502,2025-08-05,2歳5,ダート,1400,左,良,晴,0,0
202545080503,2025-08-05,ヒラマサ賞(C3),ダート,900,左,良,晴,0,0
202545080504,2025-08-05,スミナガシ賞(2歳),ダート,1400,左,良,晴,0,0
202545080505,2025-08-05,バジル賞(C3),ダート,1400,左,良,晴,0,0
202545080506,2025-08-05,ペパーミント賞(C3),ダート,1500,左,良,晴,0,0
202545080507,2025-08-05,C2四　五六(C2五),ダート,1400,左,良,晴,0,0
202545080508,2025-08-05,C2四　五六(C2五),ダート,1400,左,良,晴,0,0
202545080509,2025-08-05,C2四　五六(C2五),ダート,1500,左,良,晴,0,0
202545080510,2025-08-05,宮前オープン(4歳),ダート,2000,左,良,晴,0,0
202545080511,2025-08-05,蝉時雨特別(B2B3),ダート,1500,左,良,晴,0,0
202545080512,2025-08-05,烈火賞(C1),ダート,900,左,良,晴,0,0
202545080601,2025-08-06,アーベントロート賞(3歳),ダート,900,左,良,晴,0,0
202545080602,2025-08-06,オオムラサキ特別(2歳),ダート,1500,左,良,晴,0,0
202545080603,2025-08-06,カマスサワラ賞(C3),ダート,900,左,良,晴,0,0
202545080604,2025-08-06,C2七　八,ダート,1400,左,良,晴,0,0
202545080605,2025-08-06,C2七　八,ダート,1500,左,良,晴,0,0
202545080606,2025-08-06,ペリドットフラワー賞(3歳C1),ダート,1400,左,良,晴,0,0
202545080607,2025-08-06,オーガストフラワー賞(3歳C1),ダート,1500,左,良,晴,0,0
202545080608,2025-08-06,カンチェンジュンガ賞(C1二),ダート,1400,左,良,晴,0,0
202545080609,2025-08-06,キリマンジェロ賞(C1二),ダート,1500,左,良,晴,0,0
202545080610,2025-08-06,エベレスト賞(C1二),ダート,1500,左,良,曇,0,1
202545080611,2025-08-06,芙蓉(3歳),ダート,2000,左,良,曇,0,1
202545080612,2025-08-06,奔逸絶塵賞(B3),ダート,900,左,良,曇,0,1
202545080701,2025-08-07,仏法僧特別(3歳),ダート,1600,左,良,曇,0,1
202545080702,2025-08-07,デギュスタシオン賞(C2二),ダート,1400,左,良,曇,0,1
202545080703,2025-08-07,満漢全席賞(C2二),ダート,1400,左,良,曇,0,1
202545080704,2025-08-07,スパーキングデビュー(2歳),ダート,900,左,良,曇,0,1
202545080705,2025-08-07,スパーキングデビュー(2歳),ダート,900,左,良,曇,0,1
202545080706,2025-08-07,C1六　七,ダート,1400,左,良,曇,0,1
202545080707,2025-08-07,C1六　七,ダート,1500,左,良,曇,0,1
202545080708,2025-08-07,フルコース賞(C2二),ダート,1500,左,良,曇,0,1
202545080709,2025-08-07,夏草特別(B3),ダート,1600,左,良,曇,0,1
202545080710,2025-08-07,天下無双特別(A2B1),ダート,1500,左,良,曇,0,1
202545080711,2025-08-07,初陣(2歳),ダート,1400,左,良,曇,0,1
202545080712,2025-08-07,クロート賞(C1C2),ダート,2000,左,良,曇,0,1
202545080801,2025-08-08,未受賞(2歳),ダート,1400,左,良,晴,0,0
202545080802,2025-08-08,未受賞(2歳),ダート,1400,左,良,晴,0,0
202545080803,2025-08-08,雷鳴賞(C2),ダート,900,左,良,晴,0,0
202545080804,2025-08-08,スパーキングデビュー(2歳),ダート,1400,左,良,晴,0,0
202545080805,2025-08-08,スパーキングデビュー(2歳),ダート,1400,左,良,晴,0,0
202545080806,2025-08-08,3歳6,ダート,1400,左,良,晴,0,0
202545080807,2025-08-08,翡翠賞(3歳),ダート,1500,左,良,晴,0,0
202545080808,2025-08-08,C3六,ダート,1400,左,良,晴,0,0
202545080809,2025-08-08,早涼賞(C1),ダート,1500,左,良,晴,0,0
202545080810,2025-08-08,夏紅特別(B3),ダート,1400,左,良,晴,0,0
202545080811,2025-08-08,かなテクカレッジ記念(B1B2),ダート,1600,左,良,晴,0,0
202545080812,2025-08-08,納涼賞(C1),ダート,1400,左,良,晴,0,0
202545082101,2025-08-21,3歳4,ダート,1400,左,良,晴,0,0
202545082102,2025-08-21,クロカジキ賞(C3),ダート,900,左,良,晴,0,0
202545082103,2025-08-21,鶺鴒賞(3歳),ダート,1400,左,良,晴,0,0
202545082104,2025-08-21,C3三　四,ダート,1400,左,良,晴,0,0
202545082105,2025-08-21,オオクワガタ特別(2歳),ダート,1500,左,良,晴,0,0
202545082106,2025-08-21,雷帝賞(C2),ダート,900,左,良,晴,0,0
202545082107,2025-08-21,C3三　四,ダート,1400,左,良,晴,0,0
202545082108,2025-08-21,法師蝉特別(B3),ダート,1600,左,良,晴,0,0
202545082109,2025-08-21,紅蓮賞(C1),ダート,900,左,良,晴,0,0
202545082110,2025-08-21,アマゾン賞(C2),ダート,1400,左,良,晴,0,0
202545082111,2025-08-21,疾風怒涛賞(A2),ダート,900,左,良,晴,0,0
202545082112,2025-08-21,ナイル賞(C2),ダート,1500,左,良,晴,0,0
202545082201,2025-08-22,コスモス賞(3歳),ダート,900,左,良,晴,0,0
202545082202,2025-08-22,鶫賞(3歳),ダート,1500,左,良,晴,0,0
202545082203,2025-08-22,クミン賞(C3),ダート,1400,左,良,晴,0,0
202545082204,2025-08-22,C2三　四五(C2四),ダート,1400,左,良,晴,0,0
202545082205,2025-08-22,シャイニングヒーロー(2歳),ダート,1500,左,良,晴,0,0
202545082206,2025-08-22,オレガノ賞(C3),ダート,1500,左,良,晴,0,0
202545082207,2025-08-22,C2三　四五(C2四),ダート,1400,左,良,晴,0,0
202545082208,2025-08-22,C2三　四五(C2四),ダート,1500,左,良,晴,0,0
202545082209,2025-08-22,やまなみ五湖「相模湖(C1),ダート,1400,左,良,晴,0,0
202545082210,2025-08-22,やまなみ五湖「宮ヶ瀬(B3),ダート,900,左,良,晴,0,0
202545082211,2025-08-22,やまなみ五湖「丹沢湖(B2B3),ダート,1500,左,良,晴,0,0
202545082212,2025-08-22,百日草賞(C1),ダート,1500,左,良,晴,0,0
202545082501,2025-08-25,2歳6,ダート,1400,左,良,晴,0,0
202545082502,2025-08-25,笹五位特別(3歳),ダート,1500,左,良,晴,0,0
202545082503,2025-08-25,スパーキングデビュー(2歳),ダート,1400,左,良,晴,0,0
202545082504,2025-08-25,スパーキングデビュー(2歳),ダート,1400,左,良,晴,0,0
202545082505,2025-08-25,スパーキングデビュー(2歳),ダート,900,左,良,晴,0,0
202545082506,2025-08-25,3歳5,ダート,1400,左,良,晴,0,0
202545082507,2025-08-25,C1三　四五(C1四),ダート,1500,左,良,晴,0,0
202545082508,2025-08-25,C1三　四五(C1四),ダート,1400,左,良,晴,0,0
202545082509,2025-08-25,C1三　四五(C1四),ダート,1400,左,良,晴,0,0
202545082510,2025-08-25,凌霄花特別(B3),ダート,1500,左,良,晴,0,0
202545082511,2025-08-25,処暑特別(B1B2),ダート,1600,左,良,晴,0,0
202545082512,2025-08-25,川崎青年会議所シニア(C2),ダート,1400,左,良,晴,0,0
202545082601,2025-08-26,未受賞(2歳),ダート,1400,左,良,晴,0,0
202545082602,2025-08-26,2歳5,ダート,1400,左,良,晴,0,0
202545082603,2025-08-26,ツクツクボウシ賞(2歳),ダート,1400,左,良,晴,0,0
202545082604,2025-08-26,ヴェルトラオム賞(3歳),ダート,900,左,良,晴,0,0
202545082605,2025-08-26,ギンヤンマ賞(2歳),ダート,1400,左,良,晴,0,0
202545082606,2025-08-26,C3五,ダート,1400,左,良,晴,0,0
202545082607,2025-08-26,雷霆賞(C2),ダート,900,左,良,晴,0,0
202545082608,2025-08-26,日本刀賞(C1),ダート,1500,左,良,晴,0,0
202545082609,2025-08-26,鎧賞(C1),ダート,1400,左,良,晴,0,0
202545082610,2025-08-26,カノープス賞(B3C1),ダート,2000,左,良,晴,0,0
202545082611,2025-08-26,第22回スパーキングサマーカ(重賞),ダート,1600,左,良,晴,0,0
202545082612,2025-08-26,ファイナルアンサー賞(C2),ダート,1400,左,良,晴,0,0
202545090801,2025-09-08,未受賞(2歳),ダート,1400,左,稍重,晴,1,0
202545090802,2025-09-08,3歳5,ダート,1400,左,稍重,晴,1,0
202545090803,2025-09-08,キリギリス賞(2歳),ダート,1400,左,稍重,晴,1,0
202545090804,2025-09-08,ワラビー賞(C3),ダート,900,左,稍重,晴,1,0
202545090805,2025-09-08,3歳4,ダート,1400,左,稍重,晴,1,0
